                        10183500 SEVIER RIVER NEAR KINGSTON, UT                                                          PAGE  1

           WATER
           YEAR    OCT     NOV     DEC     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP       ANN
           2006  11937.  13708.  13718.  12801.  11032.  12173.  10461.  14420.   3285.   1783.   1870.   2140.   109328.   109328.
           2007   8311.  10013.  10433.  10020.   9570.  10151.   2539.   1228.    722.    989.    732.    581.    65289.    65289.
           2008   1490.   4574.   8283.   7857.   8174.   9408.   2571.   8118.   2458.    908.    906.    724.    55471.    55471.
           2009   1740.   5933.   8227.   8331.   8557.   9465.   4044.  12260.   2354.   1129.    793.    688.    63521.    63521.
           2010   1224.   5784.   8202.   8793.   8573.  11464.   9080.  12296.  12056.   2227.   3110.    813.    83622.    83622.
           2011   8440.   9940.  12640.  11090.  10710.  15440.  28150.  52990.  47920.  15690.  14110.  13280.   240400.   240400.
           2012  11643.  14630.  13115.  11814.  10439.  13216.   4106.   2108.    705.    689.    893.    875.    84233.    84233.

           AVE.   4508.   7950.   9586.   9415.   8848.  10060.   6197.  12522.  10541.   3788.   2692.   2892.    88999.    88999.


          * DATA CORRELATED WITH STATION:     10183500 SEVIER RIVER NEAR KINGSTON, UT                                         
          Count      24      24      24      24      24      24      24      24      24      24      24      24                  24

           NUMBER OF YEARS   24                       Linear Regression   
                                                                                                                        PAGE  6

          Correlation Coefficients           16:40:31.0          06/07/2013
                      Linear Regression   
          1 OCT  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000
          2 NOV  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000
          3 DEC  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000
          4 JAN  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000
          5 FEB  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000
          6 MAR  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000
          7 APR  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000
          8 MAY  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000
          9 JUN  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000
         10 JUL  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000
         11 AUG  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000
         12 SEP  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000
         13 ANN  A=0.000000000E+00, B=0.100000000E+01, R=  1.000000, R*R=  1.000000


         Base Station:       10183500.mon
         Correlated Station: O:\STREAMFL\MONTH\10183500.mon
         Print File Name:    O:\STREAMFL\MONTH\10180000.prn
         Output/Save File:   
